media_type, title, status, release_date, episode_count
"1", "upin VIII: Arsene and Ci", "UNKNOWN", "2012-01-01", "1"
"1", "upin wa Ima mo Moete Iru ka", "FINISHED", "2018-07-01", "1"
"1", "uv Wav", "FINISHED", "2000-01-01", "3"
"1", "uve Jelly C", "UNKNOWN", "2018-01-01", "1"
"1", "ux Straight & Beauty Massugu Ikir", "FINISHED", "2016-07-01", "1"
"1", "ychee DE Hikari Clu", "FINISHED", "2012-10-01", "8"
"1", "ychee DE Light Clu", "UNKNOWN", "2012-10-01", "8"
"1", "yu:Lyu: Bungaku Shounen no Yuuuts", "UNKNOWN", "2011-01-01", "1"
"1", "yu:Lyu: Kokue", "UNKNOWN", "2013-01-01", "1"
"1", " Ogui: Last Orde", "FINISHED", "2013-04-01", "1"
"1", "-flo: Pris", "UNKNOWN", "2001-01-01", "1"
"1", "-flo: Quantum Lea", "UNKNOWN", "2000-01-01", "1"
"1", "-flo: Tripod Bab", "UNKNOWN", "2005-01-01", "1"
"1", ".E.M.: Yogosareta Junkets", "FINISHED", "2000-07-01", "2"
"1", "/e", "FINISHED", "2012-01-01", "1"
"1", "3 the dark metal Reca", "UNKNOWN", "2014-01-01", "1"
"1", "3: Sono Kuroki Hagan", "FINISHED", "2014-04-01", "24"
"1", "3: Sono Kuroki Hagane Reca", "FINISHED", "2014-07-01", "1"
"1", "a ga Ochiru Yor", "FINISHED", "2006-07-01", "3"
"1", "a La Nu Pe", "FINISHED", "2020-04-01", "32"
"1", "a La Xiao Yuan Ji", "CURRENTLY", "2006-04-01", "48"
"1", "a Ma Mi Y", "FINISHED", "2018-01-01", "1"
"1", "a She", "FINISHED", "2016-04-01", "16"
"1", "aabou Kasei o Ik", "FINISHED", "1948-04-01", "1"
"1", "aabou Kasei wo Ik", "UNKNOWN", "2000-01-01", "1"
"1", "aabou no Daikyouso", "FINISHED", "1936-01-01", "1"
"1", "aabou no Kinoshita Toukichiro", "FINISHED", "1938-10-01", "1"
"1", "aabou no Muteki Kaigu", "FINISHED", "1939-07-01", "1"
"1", "aabou no Nankai Funsen-k", "FINISHED", "1942-07-01", "1"
"1", "aabou no Rakkasan Buta", "FINISHED", "1943-07-01", "1"
"1", "aabou no Shiken Hiko", "FINISHED", "1942-01-01", "1"
"1", "aabou no Shounen Koukuu Tsuwamon", "FINISHED", "1937-10-01", "1"
"1", "aabou no Tairiku Hikyou Tanke", "FINISHED", "1938-04-01", "1"
"1", "aabou no Tairiku Senbutai Kouhen: Hizoku Taiji no Mak", "FINISHED", "1942-01-01", "1"
"1", "aabou no Tairiku Senbutai Zenpen: Circus no Mak", "FINISHED", "1942-01-01", "1"
"1", "aabou no Tekketsu Rikusenta", "UNKNOWN", "1942-01-01", "1"
"1", "aabou no Tokyo Olympic Taika", "FINISHED", "1936-01-01", "1"
"1", "aaya Sakamoto: Shikisa", "UNKNOWN", "2015-01-01", "1"
"1", "abeob Chunjamu", "FINISHED", "2011-01-01", "26"
"1", "abeob Chunjamun 2nd Seaso", "UNKNOWN", "2015-01-01", "26"
"1", "abeob Chunjamun Season ", "FINISHED", "2015-01-01", "26"
"1", "abeob Chunjamun: Daemawang-ui Buhwal-eul Mag-al", "FINISHED", "2010-01-01", "1"
"1", "abeob Chunjamun: Daemawangui Buhwaleul Magal", "FINISHED", "2010-01-01", "1"
"1", "abeobsa-ui Adeul Cor", "FINISHED", "1993-01-01", "13"
"1", "abeobsaui Adeul Kol", "FINISHED", "1993-07-01", "13"
"1", "aboroshi Mabo-cha", "FINISHED", "1992-04-01", "24"
"1", "aburah", "FINISHED", "2003-10-01", "24"
"1", "abushigariy", "FINISHED", "2020-01-01", "1"
"1", "abushii DNA dak", "FINISHED", "2019-01-01", "1"
"1", "abut", "FINISHED", "2020-01-01", "1"
"1", "ac the Movi", "FINISHED", "1985-01-01", "1"
"1", "academi Wasshoi", "FINISHED", "2008-10-01", "12"
"1", "ach Gir", "FINISHED", "2008-10-01", "26"
"1", "ach Go Go Go (1997", "FINISHED", "1997-01-01", "34"
"1", "ach GoGoG", "FINISHED", "1967-04-01", "52"
"1", "ach GoGoGo (1997", "FINISHED", "1997-01-01", "34"
"1", "achi Gurumi no Wana: Hakudaku ni Mamireta Shita", "FINISHED", "2010-01-01", "4"
"1", "achi Ichiban no Kechinbo", "FINISHED", "1978-10-01", "1"
"1", "achibouk", "FINISHED", "1973-07-01", "1"
"1", "achibouke (2017", "FINISHED", "2017-10-01", "1"
"1", "achigerita-P: DarkerHalloweenYumYummyGilli", "UNKNOWN", "2012-01-01", "1"
"1", "achigerita-P: Halloween Patisserie Tricka Tork", "UNKNOWN", "2011-01-01", "1"
"1", "achigerita-P: Hocus Pocus Cookin", "UNKNOWN", "2013-01-01", "1"
"1", "achigerita-P: Sweet Poison Factor", "UNKNOWN", "2011-01-01", "1"
"1", "achikado Mazok", "FINISHED", "2019-07-01", "12"
"1", "achikado Mazoku 2nd Seaso", "UPCOMING", "2000-01-01", "0"
"1", "achikado Mazoku Min", "FINISHED", "2019-04-01", "36"
"1", "achikado no Märche", "FINISHED", "1984-07-01", "1"
"1", "achine Hayabus", "FINISHED", "1976-04-01", "21"
"1", "achine Robo: Butchigiri Battle Hacker", "FINISHED", "1987-07-01", "31"
"1", "achine Robo: Cronos no Dai Gyakushu", "FINISHED", "1986-07-01", "47"
"1", "achine Robo: Leina, The Legend of Wolf Blad", "FINISHED", "1988-01-01", "3"
"1", "achine Robo: The Running Battle Hacker", "UNKNOWN", "1987-01-01", "31"
"1", "achine-Doll wa Kizutsukana", "FINISHED", "2013-10-01", "12"
"1", "achine-Doll wa Kizutsukanai OV", "FINISHED", "2013-01-01", "6"
"1", "achine-Doll wa Kizutsukanai Special", "FINISHED", "2013-10-01", "6"
"1", "acros", "FINISHED", "1982-10-01", "36"
"1", "across (2018", "UNKNOWN", "2000-01-01", "0"
"1", "across (New", "UNKNOWN", "2000-01-01", "0"
"1", "across (Shin Series", "UPCOMING", "2000-01-01", "0"
"1", "across 25th Anniversary: All That VF Macross F Versio", "FINISHED", "2008-07-01", "1"
"1", "across 25th Anniversary: All That VF Macross Zero Versio", "FINISHED", "2008-07-01", "1"
"1", "across ", "FINISHED", "1994-10-01", "49"
"1", "across 7 Encor", "FINISHED", "1995-10-01", "3"
"1", "across 7 Movie: Ginga ga Ore wo Yondeiru", "FINISHED", "1995-07-01", "1"
"1", "across 7 Plu", "FINISHED", "1995-01-01", "11"
"1", "across 7: Ginga ga Ore o Yonde Iru", "FINISHED", "1995-10-01", "1"
"1", "across 7: Ginga ga Ore wo Yonde Ir", "FINISHED", "1995-10-01", "1"
"1", "across Delta Movie 2: Zettai Live!!!!!", "UNKNOWN", "2020-01-01", "0"
"1", "across Delta Movie: Gekijou no Walkur", "UNKNOWN", "2018-01-01", "1"
"1", "across Delta Movie: Gekijou no Walkure Picture Dram", "UNKNOWN", "2018-01-01", "1"
"1", "across Delta Movie: Gekijou no Walkure Specia", "UNKNOWN", "2018-01-01", "1"
"1", "across Delta Special", "UNKNOWN", "2000-01-01", "9"
"1", "across Dynamite ", "FINISHED", "1997-10-01", "4"
"1", "across ", "FINISHED", "2008-04-01", "25"
"1", "across F Movie 1: Itsuwari no Utahim", "FINISHED", "2009-10-01", "1"
"1", "across F Movie 2: Sayonara no Tsubas", "FINISHED", "2011-01-01", "1"
"1", "across F Music Clip Shuu: Nyankur", "FINISHED", "2010-10-01", "1"
"1", "across F: Choujikuu Gekijo", "FINISHED", "2011-01-01", "1"
"1", "across F: Close Encounter - Deculture Editio", "FINISHED", "2007-10-01", "1"
"1", "across F: Close Encounter - Yack Deculture Editio", "FINISHED", "2000-01-01", "1"
"1", "across FB7: Ginga Rukon Ore no Uta wo Kike", "UNKNOWN", "2012-10-01", "1"
"1", "across FB7: Ore no Uta o Kike", "FINISHED", "2012-10-01", "1"
"1", "across FB7: Ore no Uta wo Kike", "FINISHED", "2012-10-01", "1"
"1", "across Flash Back 201", "FINISHED", "1987-04-01", "1"
"1", "across Frontier Deculture Editio", "UNKNOWN", "2007-01-01", "1"
"1", "across Frontier Movie 1: Itsuwari no Utahim", "UNKNOWN", "2009-01-01", "1"
"1", "across Frontier Movie 2: Sayonara no Tsubas", "UNKNOWN", "2011-01-01", "1"
"1", "across Frontier: Chou Jikuu Gekijo", "FINISHED", "2011-01-01", "1"
"1", "across Frontier: Choujikuu Gekijo", "UNKNOWN", "2011-01-01", "1"
"1", "across Frontier: Gooorgeou", "UNKNOWN", "2017-01-01", "1"
"1", "across Fufonfi", "FINISHED", "2008-04-01", "20"
"1", "across Fufonfi", "UNKNOWN", "2007-04-01", "20"
"1", "across Fufonfia Special", "FINISHED", "2013-10-01", "3"
"1", "across II: Lovers Agai", "FINISHED", "1992-04-01", "6"
"1", "across II: The Movi", "UNKNOWN", "2000-01-01", "1"
"1", "across Plu", "FINISHED", "1994-07-01", "4"
"1", "across Plus Movie Editio", "FINISHED", "1995-10-01", "1"
"1", "across X", "FINISHED", "2002-07-01", "1"
"1", "across Zer", "FINISHED", "2002-10-01", "5"
"1", "across ", "FINISHED", "2016-04-01", "26"
"1", "across Δ Movie ", "UPCOMING", "2020-01-01", "1"
"1", "across Δ Movie: Gekijoban Delta Shougekijo", "FINISHED", "2018-01-01", "1"
"1", "across Δ Movie: Gekijou no Walkür", "FINISHED", "2018-01-01", "1"
"1", "across Δ Movie: Gekijou no Walküre Special", "FINISHED", "2018-07-01", "2"
"1", "across Δ Movie: Pajama no Megami-tach", "FINISHED", "2018-01-01", "1"
"1", "across Δ Movie: Zettai LIVE!!!!!", "UPCOMING", "2020-01-01", "1"
"1", "across Δ S", "FINISHED", "2016-07-01", "0"
"1", "across Δ: Delta Shou Gekijo", "FINISHED", "2016-07-01", "9"
"1", "across Δ: Delta Shougekijo", "FINISHED", "2016-07-01", "9"
"1", "across Δ: Gekijou no Walkur", "FINISHED", "2018-01-01", "1"
"1", "across: Do You Remember Lov", "UNKNOWN", "1984-01-01", "1"
"1", "across: Do You Remember Love", "FINISHED", "1984-07-01", "1"
"1", "across: Flash Back 201", "UNKNOWN", "1987-01-01", "1"
"1", "adan no Ou to Vanadi", "FINISHED", "2014-10-01", "13"
"1", "adan no Ou to Vanadis: Tigre-kun to Vanadi-ch", "FINISHED", "2014-10-01", "13"
"1", "adan no Ou to Vanadis: Tigre-kun to Vanadi-chu Episode ", "FINISHED", "2014-10-01", "1"
"1", "adang-eul Naon Amtal", "FINISHED", "2011-07-01", "1"
"1", "ade in Abys", "FINISHED", "2017-07-01", "13"
"1", "ade in Abyss (New", "UNKNOWN", "2000-01-01", "0"
"1", "ade in Abyss (Provisional Title", "UPCOMING", "2000-01-01", "0"
"1", "ade in Abyss (Zokuhen", "UNKNOWN", "2000-01-01", "0"
"1", "ade in Abyss ", "UPCOMING", "2000-01-01", "0"
"1", "ade in Abyss Movie 1: Tabidachi no Yoak", "FINISHED", "2019-01-01", "1"
"1", "ade in Abyss Movie 2: Hourou Suru Tasogar", "FINISHED", "2019-01-01", "1"
"1", "ade in Abyss Movie 3: Fukaki Tamashii no Reime", "FINISHED", "2020-01-01", "1"
"1", "ade in Abyss Movie: Dawn of the Deep Sou", "UNKNOWN", "2020-01-01", "1"
"1", "ade in Abyss: Fukaki Tamashii no Reime", "FINISHED", "2020-01-01", "1"
"1", "ade in Abyss: Hourou suru Tasogar", "FINISHED", "2019-01-01", "1"
"1", "ade in Abyss: Marulk's Daily Lif", "UNKNOWN", "2020-01-01", "4"
"1", "ade in Abyss: Tabidachi no Yoak", "FINISHED", "2019-01-01", "1"
"1", "ade in Japa", "FINISHED", "1972-01-01", "1"
"1", "ade in Japa", "UNKNOWN", "1972-01-01", "1"
"1", "adla", "FINISHED", "2004-04-01", "26"
"1", "ad", "FINISHED", "1965-01-01", "1"
"1", "ado (Music", "FINISHED", "2018-04-01", "1"
"1", "ado King Granzort: Bouken-he", "UNKNOWN", "1992-01-01", "3"
"1", "ado King Granzort: The Final Magical Battl", "UNKNOWN", "1990-01-01", "2"
"1", "adobe Nanami no Windows 7 de PC Jisaku Ouen Commercial!", "FINISHED", "2010-04-01", "1"
"1", "adonn", "FINISHED", "1988-01-01", "2"
"1", "adonna (Keiichi TANAAMI", "UNKNOWN", "2005-01-01", "1"
"1", "adonna (Movie", "FINISHED", "2005-01-01", "1"
"1", "adonna no Yuuwak", "FINISHED", "2005-01-01", "1"
"1", "adonna: Kanjuku Body Collectio", "FINISHED", "2014-07-01", "1"
"1", "adoromi no Shuumats", "FINISHED", "2016-01-01", "1"
"1", "adoromi no Vevar", "FINISHED", "2019-07-01", "1"
"1", "adou King Grandzor", "FINISHED", "1989-04-01", "41"
"1", "adou King Grandzort: Bouken He", "FINISHED", "1992-01-01", "3"
"1", "adou King Grandzort: Saigo no Magical Taise", "FINISHED", "1990-07-01", "2"
"1", "adou King Granzor", "FINISHED", "1989-04-01", "41"
"1", "adou King Granzort: Bouken He", "FINISHED", "1992-01-01", "3"
"1", "adou King Granzort: Bouken-he", "FINISHED", "1992-01-01", "3"
"1", "adou King Granzort: Nonstop Rab", "FINISHED", "1990-07-01", "1"
"1", "adou King Granzort: Saigo no Magical Taise", "FINISHED", "1990-07-01", "2"
"1", "ad★Bull 3", "FINISHED", "1990-10-01", "4"
"1", "aeda Jun x Yanagi Nagi: Killer Son", "UNKNOWN", "2011-01-01", "1"
"1", "aeda Jun x Yanagi Nagi: Last Smil", "UNKNOWN", "2012-01-01", "1"
"1", "aeda Jun x Yanagi Nagi: Muteki no Soldie", "UNKNOWN", "2012-01-01", "1"
"1", "aeda Jun x Yanagi Nagi: Owari no Sekai Kar", "UNKNOWN", "2012-01-01", "1"
"1", "aegami Taro", "FINISHED", "1979-04-01", "1"
"1", "aemilggot, Unsu Joeun Nal, Geurigo Bombo", "FINISHED", "2014-07-01", "1"
"1", "aesetsu", "UPCOMING", "2020-10-01", "0"
"1", "aetel Legen", "FINISHED", "2000-10-01", "2"
"1", "aeterlinck no Aoi Tor", "FINISHED", "1980-01-01", "26"
"1", "aeterlinck no Aoi Tori: Tyltyl Mytyl no Bouken Ryoko", "FINISHED", "1980-01-01", "26"
"1", "AFF x Chobitto Zuka", "FINISHED", "2017-01-01", "3"
"1", "afukiden: Pandaria", "FINISHED", "2005-01-01", "26"
"1", "afumafu & Soraru: Anti-Clockwis", "UNKNOWN", "2017-01-01", "1"
"1", "afumafu & Soraru: Kaidokufuno", "UNKNOWN", "2017-01-01", "1"
"1", "afumafu & Soraru: Wasurerarenb", "UNKNOWN", "2016-01-01", "1"
"1", "afumafu: Batsu Gam", "UNKNOWN", "2016-01-01", "1"
"1", "afumafu: Handica", "UNKNOWN", "2017-01-01", "1"
"1", "afumafu: Jigsaw Puzzl", "UNKNOWN", "2018-01-01", "1"
"1", "afumafu: Kamatte Chouda", "UNKNOWN", "2018-01-01", "1"
"1", "afumafu: Kuyamu to Kaite Mira", "UNKNOWN", "2020-01-01", "1"
"1", "afumafu: Neko ga Marukumatt", "UNKNOWN", "2017-01-01", "1"
"1", "afumafu: Onna no Ko ni Narita", "UNKNOWN", "2019-01-01", "1"
"1", "afumafu: Role-Playing Gam", "UNKNOWN", "2017-01-01", "1"
"1", "afumafu: Sacrific", "UNKNOWN", "2019-01-01", "1"
"1", "afumafu: Saezur", "UNKNOWN", "2016-01-01", "1"
"1", "afumafu: Saishuu Senkok", "UNKNOWN", "2020-01-01", "1"
"1", "afumafu: Sore wo Ai to Yobu dak", "UNKNOWN", "2020-01-01", "1"
"1", "afumafu: Super Neko ni Narenkatt", "UNKNOWN", "2019-01-01", "1"
"1", "afumafu: Super Nuko ni Narita", "UNKNOWN", "2016-01-01", "1"
"1", "afumafu: Tachiiri kinsh", "UNKNOWN", "2016-01-01", "1"
"1", "afumafu: Yume no Mata Yum", "UNKNOWN", "2016-01-01", "1"
"1", "agatsu Wahrhei", "UNKNOWN", "2020-10-01", "0"
"1", "agatsu Wahrheit: Zuers", "UPCOMING", "2020-10-01", "0"
"1", "agi-Natio", "FINISHED", "2007-01-01", "52"
"1", "agi: Sinbad no Bouke", "FINISHED", "2014-04-01", "5"
"1", "agi: Sinbad no Bouken (TV", "FINISHED", "2016-04-01", "13"
"1", "agi: Sindbad no Bouke", "FINISHED", "2014-04-01", "5"
"1", "agi: Sindbad no Bouken (2016", "FINISHED", "2016-04-01", "13"
"1", "agi: The Kingdom of Magi", "FINISHED", "2013-10-01", "25"
"1", "agi: The Labyrinth of Magi", "FINISHED", "2012-10-01", "25"
"1", "agia Record: Mahou Shoujo Madoka☆Magica Gaide", "CURRENTLY", "2016-07-01", "0"
"1", "agia Record: Mahou Shoujo Madoka☆Magica Gaide", "FINISHED", "2020-01-01", "13"
"1", "agia Record: Mahou Shoujo Madoka☆Magica Gaiden (TV", "FINISHED", "2020-01-01", "13"
"1", "agia Record: Mahou Shoujo Madoka☆Magica Gaiden (TV) 2nd Seaso", "UPCOMING", "2000-01-01", "0"
"1", "agia Record: Mahou Shoujo Madoka☆Magica Gaiden 2nd Seaso", "UPCOMING", "2000-01-01", "0"
"1", "agia Record: Mahou Shoujo Madoka☆Magica Gaiden P", "CURRENTLY", "2016-10-01", "0"
"1", "agia Record: Puella Magi Madoka Magica Side Story 2nd Seaso", "UNKNOWN", "2000-01-01", "0"
"1", "agic Kait", "FINISHED", "2010-04-01", "12"
"1", "agic Kaito 141", "FINISHED", "2014-10-01", "24"
"1", "agic Knight Rayeart", "FINISHED", "1994-10-01", "20"
"1", "agic Knight Rayeart", "UNKNOWN", "2000-01-01", "49"
"1", "agic Knight Rayeart", "FINISHED", "1994-10-01", "49"
"1", "agic Knight Rayearth I", "FINISHED", "1995-04-01", "29"
"1", "agic Knight Rayearth Omak", "FINISHED", "1994-10-01", "5"
"1", "agic Knight Rayearth Pilo", "FINISHED", "2014-10-01", "1"
"1", "agic Tree Hous", "FINISHED", "2012-01-01", "1"
"1", "agic User's Club vs. Shamanic Princes", "UNKNOWN", "1998-01-01", "1"
"1", "agic User's Club! OV", "UNKNOWN", "2000-01-01", "6"
"1", "agic-kyun! First Live: Hoshinomori Summer Festa 2017 Encore Animatio", "FINISHED", "2017-07-01", "1"
"1", "agic-Kyun! Renaissanc", "FINISHED", "2016-10-01", "13"
"1", "agic: The Gatherin", "UNKNOWN", "2000-01-01", "0"
"1", "agical Angel Creamy Mami: Curtain Cal", "UNKNOWN", "1986-01-01", "1"
"1", "agical Angel Creamy Mami: Eien no Once Mor", "UNKNOWN", "1984-01-01", "1"
"1", "agical Angel Creamy Mami: Long Goodby", "UNKNOWN", "1985-01-01", "1"
"1", "agical Angel Creamy Mami: Zutto Kitto Mott", "UNKNOWN", "1998-01-01", "1"
"1", "agical Cana", "FINISHED", "2005-01-01", "13"
"1", "AGICAL DEAT", "FINISHED", "2004-01-01", "1"
"1", "agical Fairy Persia Pilo", "UNKNOWN", "2003-01-01", "1"
"1", "agical Fairy Persia: Escape", "UNKNOWN", "1995-01-01", "1"
"1", "agical Girl Lalabe", "UNKNOWN", "2000-01-01", "49"
"1", "agical Girl Lyrical Nanoha The MOVIE 1s", "UNKNOWN", "2010-01-01", "1"
"1", "agical Girl Lyrical Nanoha The Movie 2nd A`", "FINISHED", "2012-07-01", "1"
"1", "agical Girl Lyrical Nanoha THE MOVIE 3rd Reflectio", "UNKNOWN", "2017-01-01", "1"
"1", "agical Girl Pretty Sammy Special", "UNKNOWN", "1997-01-01", "6"
"1", "agical Girl Pretty Sammy T", "UNKNOWN", "2000-01-01", "26"
"1", "agical Halloween: Miracle Quarte", "FINISHED", "2011-10-01", "2"
"1", "agical Halloween: Miracle★Quarte", "FINISHED", "2011-10-01", "2"
"1", "agical Ha", "FINISHED", "1989-10-01", "33"
"1", "agical LOVE Potion", "FINISHED", "2020-01-01", "1"
"1", "agical Mah", "FINISHED", "1997-01-01", "1"
"1", "agical Mo", "FINISHED", "2007-07-01", "1"
"1", "agical Music Trai", "FINISHED", "2009-07-01", "1"
"1", "agical Nyan Nyan Tarut", "FINISHED", "2001-07-01", "12"
"1", "agical Pla", "UNKNOWN", "2000-01-01", "22"
"1", "agical Poka", "UNKNOWN", "2006-04-01", "12"
"1", "agical Pokan Special", "UNKNOWN", "2006-01-01", "3"
"1", "agical Princess Minky Momo vs. Magical Angel Creamy Mam", "UNKNOWN", "1985-01-01", "1"
"1", "agical Puuta no Hi Asobi wa Abunai y", "FINISHED", "2012-01-01", "1"
"1", "agical Pâtissier Kosaki-cha", "UNKNOWN", "2016-01-01", "2"
"1", "agical Star Magical Em", "UNKNOWN", "2000-01-01", "38"
"1", "agical Star Magical Emi Music Clip: Kaze no Invitatio", "UNKNOWN", "1999-01-01", "1"
"1", "agical Star Magical Emi: Finale! Finale", "UNKNOWN", "1986-01-01", "1"
"1", "agical Suite Prism Nan", "UNKNOWN", "2000-01-01", "3"
"1", "agical Suite Prism Nan", "CURRENTLY", "2015-10-01", "7"
"1", "agical Suite Prism Nana Prism Bo", "FINISHED", "2012-01-01", "7"
"1", "agical Taruruuto-kun (1991", "FINISHED", "1991-01-01", "1"
"1", "agical Taruruuto-kun Movi", "UNKNOWN", "1991-01-01", "1"
"1", "agical Taruruuto-kun: Moero! Yuujou no Mahou Taise", "FINISHED", "1991-01-01", "1"
"1", "agical Taruruuto-kun: Moeru! Yuujou no Mahou Taise", "UNKNOWN", "1991-07-01", "1"
"1", "agical Taruruuto-kun: Sukisuki Takoyaki", "UNKNOWN", "1992-01-01", "1"
"1", "agical Twiligh", "FINISHED", "1994-07-01", "3"
"1", "agical Witch Academy: Boku to Sensei no Magical Lesson The Animatio", "FINISHED", "2007-04-01", "2"
"1", "agical Witch Punie-chan Special", "UNKNOWN", "2000-01-01", "4"
"1", "agical★Taruruuto-ku", "FINISHED", "1990-10-01", "87"
"1", "agical★Taruruuto-kun (1991", "FINISHED", "1991-01-01", "1"
"1", "agical★Taruruuto-kun Movi", "FINISHED", "1991-01-01", "1"
"1", "agical★Taruruuto-kun: Moeru! Yuujou no Mahou Taise", "FINISHED", "1991-07-01", "1"
"1", "agical★Taruruuto-kun: Sukisuki Takoyaki", "FINISHED", "1992-01-01", "1"
"1", "agical☆Star Kanon 100", "FINISHED", "2013-04-01", "1"
"1", "agicami Openin", "FINISHED", "2019-01-01", "1"
"1", "agician's Academ", "UNKNOWN", "2008-10-01", "12"
"1", "agikan", "FINISHED", "2006-01-01", "13"
"1", "agimoji Rurumo: The Conclusio", "UNKNOWN", "2019-01-01", "2"
"1", "agma Taish", "FINISHED", "1993-01-01", "13"
"1", "agnerobo Ga-Kee", "FINISHED", "1976-10-01", "39"
"1", "agnerobo Ga-Keen Movi", "UNKNOWN", "2003-01-01", "1"
"1", "agnerobo Ga-Keen Reca", "FINISHED", "1977-01-01", "1"
"1", "agokoro? Masut", "FINISHED", "2016-01-01", "1"
"1", "agunekk", "FINISHED", "2013-01-01", "1"
"1", "ah: Dead End Stree", "UNKNOWN", "2016-01-01", "1"
"1", "ah: Inu Gyora", "UNKNOWN", "2014-01-01", "1"
"1", "ah: Kazami Tor", "UNKNOWN", "2015-01-01", "1"
"1", "ahjong Hishou-den Naki no Ryuu: Hiryuu no Sho", "FINISHED", "1991-01-01", "1"
"1", "ahjong Hishouden Naki no Ryu", "FINISHED", "1988-04-01", "3"
"1", "ahjong Hishouden: Naki no Ryu", "FINISHED", "1988-04-01", "3"
"1", "ahjong Hishouden: Naki no Ryuu (1991", "UNKNOWN", "1991-01-01", "1"
"1", "ahjong Hishouden: Naki no Ryuu - Hiryuu no Sho", "FINISHED", "1991-07-01", "1"
"1", "aho Yome Episode ", "FINISHED", "2017-10-01", "1"
"1", "aho-Yom", "UNKNOWN", "2000-01-01", "25"
"1", "ahoraba: Heartful day", "FINISHED", "2005-01-01", "26"
"1", "ahoromatic 2 End Year Specia", "FINISHED", "2002-10-01", "1"
"1", "ahoromatic 2: Year End Specia", "UNKNOWN", "2002-01-01", "1"
"1", "ahoromatic End Year Specia", "FINISHED", "2001-10-01", "1"
"1", "ahoromatic Natsu no TV Specia", "FINISHED", "2003-07-01", "1"
"1", "ahoromatic Summer Specia", "FINISHED", "2003-07-01", "1"
"1", "ahoromatic: Automatic Maide", "FINISHED", "2001-10-01", "12"
"1", "ahoromatic: Automatic Maiden - Motto Utsukushii Mon", "FINISHED", "2002-07-01", "14"
"1", "ahoromatic: Motto Utsukushii Mon", "FINISHED", "2002-10-01", "14"
"1", "ahoromatic: Summer Specia", "UNKNOWN", "2003-01-01", "1"
"1", "ahoromatic: Tadaima Okaer", "FINISHED", "2009-10-01", "2"
"1", "ahoromatic: Year End Specia", "UNKNOWN", "2001-01-01", "1"
"1", "ahou Gakuen Lunar! Aoi Ryuu no Himits", "FINISHED", "1997-01-01", "1"
"1", "ahou no Angel Sweet Min", "FINISHED", "1990-04-01", "47"
"1", "ahou no Beror", "UNKNOWN", "2017-01-01", "1"
"1", "ahou no Chocolat", "FINISHED", "2001-07-01", "1"
"1", "ahou no Hirob", "FINISHED", "2001-01-01", "1"
"1", "ahou no Idol Pastel Yum", "FINISHED", "1986-04-01", "25"
"1", "ahou no LumiTea", "FINISHED", "2019-01-01", "10"
"1", "ahou no Mako-cha", "FINISHED", "1970-10-01", "48"
"1", "ahou no Pe", "FINISHED", "1946-01-01", "1"
"1", "ahou no Princess Minky Mom", "FINISHED", "1982-04-01", "63"
"1", "ahou no Princess Minky Momo vs Mahou no Tenshi Creamy Mam", "FINISHED", "1985-07-01", "1"
"1", "ahou no Princess Minky Momo vs. Mahou no Tenshi Creamy Mam", "FINISHED", "1985-07-01", "1"
"1", "ahou no Princess Minky Momo: Hitomi no Seiza - Minky Momo Song Specia", "FINISHED", "1987-01-01", "1"
